# RaceRender Data: [TrackAddict 4.4a; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,,,,
# Exported by TrackAddict 4.4a on Android 9,,,,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,,,,
# Lap 0: 00:09:11.807,,,,,,,,,,,,,,,,,,,
# Lap 1: 00:00:45.948,,,,,,,,,,,,,,,,,,,
# Lap 2: 00:01:25.705,,,,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),,,,
325.45,1571593781,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
325.5,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
325.55,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.6,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.65,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.7,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.75,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.8,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.85,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.9,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
325.95,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.05,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.1,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.15,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.2,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.25,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.3,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.35,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.4,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.45,1571593782,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.5,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.55,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.6,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.65,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.7,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.75,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.8,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.85,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.9,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
326.95,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.05,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.1,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.15,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.2,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.25,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.3,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.35,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.4,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.45,1571593783,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.5,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.55,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.6,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.65,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.7,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.75,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.8,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.85,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.9,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
327.95,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.05,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.1,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.15,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.2,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.25,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.3,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.35,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.4,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.45,1571593784,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.5,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.55,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
328.6,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
328.65,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
328.7,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
328.75,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
328.8,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.85,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.9,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
328.95,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.05,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.1,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.15,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.2,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.25,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.3,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.35,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.4,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.45,1571593785,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.5,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.55,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.6,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.65,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.7,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.75,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.8,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.85,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.9,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
329.95,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.05,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.1,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.15,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.2,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.25,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.3,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.35,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.4,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.45,1571593786,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.5,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.55,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.6,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.65,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.7,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.75,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.8,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.85,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.9,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
330.95,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.05,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.1,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.15,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.2,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.25,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.3,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.35,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.4,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.45,1571593787,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.5,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.55,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.6,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.65,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.7,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.75,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.8,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.85,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.9,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
331.95,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.05,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.1,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.15,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.2,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.25,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.3,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.9,0,0,0,1,14.148,1044,,,,
332.35,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.9,0,0,0,1,14.148,1044,,,,
332.4,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.9,0,0,0,1,14.148,1044,,,,
332.45,1571593788,0,36.126185,-80.254125,302.5,992,0,17.8,2.9,0,0,0,1,14.148,1044,,,,
332.5,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.9,0,0,0,1,14.148,1044,,,,
332.55,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.6,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.65,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.7,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.75,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.8,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.85,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.9,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
332.95,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.05,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.1,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.15,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.2,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.25,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.3,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.35,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.4,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.45,1571593789,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.5,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.55,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.6,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.65,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.7,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.75,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.6,0,0,0,1,14.148,1044,,,,
333.8,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.85,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.9,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
333.95,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
334,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.05,1571593790,0,36.126185,-80.254125,302.5,992,0,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.1,1571593790,0,36.126185,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.15,1571593790,0,36.126185,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.2,1571593790,0,36.126185,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.25,1571593790,0,36.126185,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.3,1571593790,0,36.1261852,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.35,1571593790,0,36.1261855,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.4,1571593790,0,36.1261858,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.45,1571593790,0,36.1261861,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.5,1571593791,0,36.1261865,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.55,1571593791,0,36.1261866,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.6,1571593791,0,36.1261866,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.65,1571593791,0,36.1261866,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.7,1571593791,0,36.1261866,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.75,1571593791,0,36.1261866,-80.254125,302.5,992,0.1,17.8,2.5,0,0,0,1,14.148,1044,,,,
334.8,1571593791,0,36.1261866,-80.2541233,302.5,992,1.7,17.8,2.5,0,0,0,0,14.148,1044,,,,
334.85,1571593791,0,36.1261866,-80.2541233,302.5,992,1.8,17.8,2.5,0,0,0,0,14.148,1044,,,,
334.9,1571593791,0,36.1261866,-80.2541233,302.5,992,1.9,17.8,2.5,0,0,0,0,14.148,1044,,,,
334.95,1571593791,0,36.1261866,-80.2541233,302.5,992,2.1,17.8,2.5,0,0,0,0,14.148,1044,,,,
335,1571593791,0,36.1261866,-80.2541233,302.5,992,2.2,17.8,2.5,0,0,0,0,14.148,1044,,,,
335.05,1571593791,0,36.12619,-80.2541233,302.5,992,3.4,15.6,2.5,0,0,0,0,14.148,1044,,,,
335.1,1571593791,0,36.12619,-80.2541233,302.5,992,3.4,15.5,2.5,0,0,0,0,14.148,1044,,,,
335.15,1571593791,0,36.12619,-80.2541233,302.5,992,3.4,15.4,2.5,0,0,0,0,14.148,1044,,,,
335.2,1571593791,0,36.12619,-80.2541233,302.5,992,3.4,15.3,2.5,0,0,0,0,14.148,1044,,,,
335.25,1571593791,0,36.12619,-80.2541233,302.5,992,3.4,15.2,2.5,0,0,0,0,14.148,1044,,,,
335.3,1571593791,0,36.1261918,-80.2541216,302.5,992,3.7,14.6,2.5,0,0,0,0,14.148,1044,,,,
335.35,1571593791,0,36.1261922,-80.2541216,302.5,992,3.8,14.6,2.5,0,0,0,0,14.148,1044,,,,
335.4,1571593791,0,36.1261925,-80.2541216,302.5,992,3.8,14.5,2.5,0,0,0,0,14.148,1044,,,,
335.45,1571593791,0,36.1261929,-80.2541216,302.5,992,3.9,14.4,2.5,0,0,0,0,14.148,1044,,,,
335.5,1571593792,0,36.1261932,-80.2541216,302.5,992,3.9,14.4,2.5,0,0,0,0,14.148,1044,,,,
335.55,1571593792,0,36.1261968,-80.25412,302.5,992,4.8,15.6,2.5,0,0,0,0,14.148,1044,,,,
335.6,1571593792,0,36.1261971,-80.25412,302.5,992,4.8,15.7,2.5,0,0,0,0,14.148,1044,,,,
335.65,1571593792,0,36.1261975,-80.25412,302.5,992,4.8,15.8,2.5,0,0,0,0,14.148,1044,,,,
335.7,1571593792,0,36.1261978,-80.25412,302.5,992,4.8,15.9,2.5,0,0,0,0,14.148,1044,,,,
335.75,1571593792,0,36.1261982,-80.25412,302.5,992,4.8,15.9,2.5,0,0,0,0,14.148,1044,,,,
335.8,1571593792,0,36.1262001,-80.2541183,302.5,992,4.5,16.4,2.5,0,0,0,0,14.148,1044,,,,
335.85,1571593792,0,36.1262005,-80.2541183,302.5,992,4.5,16.4,2.5,0,0,0,0,14.148,1044,,,,
335.9,1571593792,0,36.1262008,-80.2541183,302.5,992,4.5,16.4,2.5,0,0,0,0,14.148,1044,,,,
335.95,1571593792,0,36.1262011,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336,1571593792,0,36.1262015,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.05,1571593792,0,36.1262018,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.1,1571593792,0,36.1262021,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.15,1571593792,0,36.1262025,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.2,1571593792,0,36.1262028,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.25,1571593792,0,36.1262032,-80.2541183,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.3,1571593792,0,36.1262086,-80.2541149,302.5,992,4.5,16.6,2.5,0,0,0,0,14.148,1044,,,,
336.35,1571593792,0,36.1262093,-80.2541149,302.5,992,4.5,16.6,2.5,0,0,0,0,14.148,1044,,,,
336.4,1571593792,0,36.12621,-80.2541149,302.5,992,4.5,16.6,2.5,0,0,0,0,14.148,1044,,,,
336.45,1571593792,0,36.1262107,-80.2541149,302.5,992,4.5,16.6,2.5,0,0,0,0,14.148,1044,,,,
336.5,1571593793,0,36.1262114,-80.2541149,302.5,992,4.5,16.5,2.5,0,0,0,0,14.148,1044,,,,
336.55,1571593793,0,36.1262135,-80.2541149,302.5,992,4.3,16.3,2.5,0,0,0,0,14.148,1044,,,,
336.6,1571593793,0,36.1262138,-80.2541149,302.5,992,4.1,16.3,2.5,0,0,0,0,14.148,1044,,,,
336.65,1571593793,0,36.1262142,-80.2541149,302.5,992,4,16.2,2.5,0,0,0,0,14.148,1044,,,,
336.7,1571593793,0,36.1262145,-80.2541149,302.5,992,3.8,16.2,2.5,0,0,0,0,14.148,1044,,,,
336.75,1571593793,0,36.1262148,-80.2541149,302.5,992,3.6,16.2,2.5,0,0,0,0,14.148,1044,,,,
336.8,1571593793,0,36.126215,-80.2541147,302.5,992,3.6,16.1,2.5,0,0,0,0,14.148,1044,,,,
336.85,1571593793,0,36.126215,-80.2541144,302.5,992,3.8,16.1,2.5,0,0,0,0,14.148,1044,,,,
336.9,1571593793,0,36.126215,-80.2541141,302.5,992,4,16,2.5,0,0,0,0,14.148,1044,,,,
336.95,1571593793,0,36.126215,-80.2541137,302.5,992,4.2,16,2.5,0,0,0,0,14.148,1044,,,,
337,1571593793,0,36.126215,-80.2541134,302.5,992,4.4,16,2.5,0,0,0,0,14.148,1044,,,,
337.05,1571593793,0,36.1262185,-80.2541131,302.5,992,3.5,15.8,2.5,0,0,0,0,14.148,1044,,,,
337.1,1571593793,0,36.1262188,-80.2541128,302.5,992,3.5,15.8,2.5,0,0,0,0,14.148,1044,,,,
337.15,1571593793,0,36.1262192,-80.2541124,302.5,992,3.5,15.8,2.5,0,0,0,0,14.148,1044,,,,
